id,profession,partnership-no,practice-code,name,address-1,address-2,council,county,health-trust-area,postcode,tel,lat,long
dt-153,Dentist,71975,,M D JOHNSTON,42 Hamilton Road,Bangor,North Down and Ards,Down,South East Trust,BT20 4LE,028 9127 2525,53.329685,-2.7408671
dt-154,Dentist,243800,,MISS HANNAH SIRIBOR,42 Hamilton Road,Bangor,North Down and Ards,Down,South East Trust,BT20 4LE,028 9127 2525,53.329685,-2.7408671
dt-155,Dentist,61276,,B A S WILLIAMSON,521 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 3BS,028 9077 1766,53.286419,-3.0029691
dt-156,Dentist,65187,,S A VERF,521 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 3BS,028 9077 1766,53.286419,-3.0029691
dt-157,Dentist,68918,,DR STEPHEN GALLAGHER,521 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 3BS,028 9077 1766,53.286419,-3.0029691
dt-158,Dentist,70357,,MR DARREN JOHNSTON,521 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 3BS,028 9077 1766,53.286419,-3.0029691
dt-159,Dentist,55512,,L M ARMSTRONG,1A Drumart Square,Belfast,Belfast,Down,Belfast Trust,BT8 7EY,028 9049 1800,53.21191,-2.9887389
dt-160,Dentist,74927,,DR MARK THOMPSON,1A Drumart Square,Belfast,Belfast,Down,Belfast Trust,BT8 7EY,028 9049 1800,53.21191,-2.9887389
dt-161,Dentist,62392,,N MAGEE,18/24 William Street,Lurgan,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT66 6JA,028 3832 2441,53.116454,-3.3759525
dt-162,Dentist,84083,,DR M AL-GHABAN,18/24 William Street,Lurgan,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT66 6JA,028 3832 2441,53.116454,-3.3759525
dt-163,Dentist,176555,,MISS MARY FRANKLIN,18/24 William Street,Lurgan,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT66 6JA,028 3832 2441,53.116454,-3.3759525
dt-164,Dentist,229731,,MR GEORGE CORTVRIEND,18/24 William Street,Lurgan,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT66 6JA,028 3832 2441,53.116454,-3.3759525
dt-165,Dentist,243972,,MR MICHAEL ROWLAND,18/24 William Street,Lurgan,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT66 6JA,028 3832 2441,53.116454,-3.3759525
dt-166,Dentist,264776,,MISS EMER WALSH,18/24 William Street,Lurgan,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT66 6JA,028 3832 2441,53.116454,-3.3759525
dt-167,Dentist,65460,,R K PARKASH,48 Ann Street,Ballycastle,Causeway Coast and Glens,Antrim,,BT54 6AD,028 2076 2113,53.856195,-3.3463337
dt-168,Dentist,257714,,MISS HELEN BROGAN,48 Ann Street,Ballycastle,Causeway Coast and Glens,Antrim,,BT54 6AD,028 2076 2113,53.856195,-3.3463337
dt-169,Dentist,57422,,MRS MP ANDERSON,6 Lodge Road,Coleraine,Causeway Coast and Glens,Derry,,BT52 1NB,028 7034 4411,53.775153,-3.7437714
dt-170,Dentist,57814,,C M MULLAN,6 Lodge Road,Coleraine,Causeway Coast and Glens,Derry,,BT52 1NB,028 7034 4411,53.775153,-3.7437714
dt-171,Dentist,74810,,MR C BLOOMER,6 Lodge Road,Coleraine,Causeway Coast and Glens,Derry,,BT52 1NB,028 7034 4411,53.775153,-3.7437714
dt-172,Dentist,76166,,MR GRAEME ELLIOTT,6 Lodge Road,Coleraine,Causeway Coast and Glens,Derry,,BT52 1NB,028 7034 4411,53.775153,-3.7437714
dt-173,Dentist,79609,,K IRWIN,6 Lodge Road,Coleraine,Causeway Coast and Glens,Derry,,BT52 1NB,028 7034 4411,53.775153,-3.7437714
dt-174,Dentist,79669,,MISS RUTH NESBITT,6 Lodge Road,Coleraine,Causeway Coast and Glens,Derry,,BT52 1NB,028 7034 4411,53.775153,-3.7437714
dt-175,Dentist,150529,,MISS CLAIRE MCGUIGAN,6 Lodge Road,Coleraine,Causeway Coast and Glens,Derry,,BT52 1NB,028 7034 4411,53.775153,-3.7437714
dt-176,Dentist,191010,,DR GILLIAN RENWICK,6 Lodge Road,Coleraine,Causeway Coast and Glens,Derry,,BT52 1NB,028 7034 4411,53.775153,-3.7437714
dt-177,Dentist,209127,,MISS CLAIRE HUTCHINSON,6 Lodge Road,Coleraine,Causeway Coast and Glens,Derry,,BT52 1NB,028 7034 4411,53.775153,-3.7437714
dt-178,Dentist,264734,,MISS AINE BERNADETTE TONER,6 Lodge Road,Coleraine,Causeway Coast and Glens,Derry,,BT52 1NB,028 7034 4411,53.775153,-3.7437714
dt-179,Dentist,79669,,MISS RUTH NESBITT,95 Eglinton Street,Portrush,Causeway Coast and Glens,Antrim,,BT56 8DZ,028 7082 5000,53.846797,-3.736959
dt-180,Dentist,191010,,DR GILLIAN RENWICK,95 Eglinton Street,Portrush,Causeway Coast and Glens,Antrim,,BT56 8DZ,028 7082 5000,53.846797,-3.736959
dt-181,Dentist,85583,,MR STUART FITZGERALD,292 Shore Road,Newtownabbey,Antrim and Newtownabbey,Antrim,,BT37 9RW,028 9036 5259,53.322779,-2.9771583
dt-182,Dentist,176510,,MR JOHN O'BOYLE,292 Shore Road,Newtownabbey,Antrim and Newtownabbey,Antrim,,BT37 9RW,028 9036 5259,53.322779,-2.9771583
dt-183,Dentist,68876,,DR WENDY REDPATH,22 Main Street,Ballynahinch,"Newry, Mourne and Down",Down,,BT24 8DN,028 9756 2358,53.066655,-2.946367
dt-184,Dentist,73646,,MS D SMYTH,22 Main Street,Ballynahinch,"Newry, Mourne and Down",Down,,BT24 8DN,028 9756 2358,53.066655,-2.946367
dt-185,Dentist,74975,,J HARPUR,22 Main Street,Ballynahinch,"Newry, Mourne and Down",Down,,BT24 8DN,028 9756 2358,53.066655,-2.946367
dt-186,Dentist,63656,,J E STEWART,5 Suffolk Parade,Belfast,Belfast,Antrim,Belfast Trust,BT11 9JR,028 9061 1688,53.230401,-3.0649086
dt-187,Dentist,103813,,MR JOSEPH O'BOYLE,5 Suffolk Parade,Belfast,Belfast,Antrim,Belfast Trust,BT11 9JR,028 9061 1688,53.230401,-3.0649086
dt-188,Dentist,67272,,TD BOYD,109G Clandeboye Road,Bangor,North Down and Ards,Down,South East Trust,BT20 3JW,028 9127 0873,53.320493,-2.7574314
dt-189,Dentist,76190,,N SHANKS,109G Clandeboye Road,Bangor,North Down and Ards,Down,South East Trust,BT20 3JW,028 9127 0873,53.320493,-2.7574314
dt-190,Dentist,83596,,DR HELEN MCCARTHY,109G Clandeboye Road,Bangor,North Down and Ards,Down,South East Trust,BT20 3JW,028 9127 0873,53.320493,-2.7574314
dt-191,Dentist,244793,,MR SEAN MCAULEY,109G Clandeboye Road,Bangor,North Down and Ards,Down,South East Trust,BT20 3JW,028 9127 0873,53.320493,-2.7574314
dt-192,Dentist,69561,,M A LONG,13 The Parade,Donaghadee,North Down and Ards,Down,South East Trust,BT21 0AE,028 9188 3513,53.315038,-2.6152034
dt-193,Dentist,151745,,DR CLIVE KIRKPATRICK,13 The Parade,Donaghadee,North Down and Ards,Down,South East Trust,BT21 0AE,028 9188 3513,53.315038,-2.6152034
dt-194,Dentist,62648,,MISS M K WILKINSON,38 Brunswick Road,Bangor,North Down and Ards,Down,South East Trust,BT20 3DU,028 9146 2234,53.327421,-2.756413
dt-195,Dentist,67268,,MRS F A PRUE,38 Brunswick Road,Bangor,North Down and Ards,Down,South East Trust,BT20 3DU,028 9146 2234,53.327421,-2.756413
dt-196,Dentist,71977,,MRS E PRENTICE,38 Brunswick Road,Bangor,North Down and Ards,Down,South East Trust,BT20 3DU,028 9146 2234,53.327421,-2.756413
dt-197,Dentist,79600,,MISS SARAH JANE CAPPER,38 Brunswick Road,Bangor,North Down and Ards,Down,South East Trust,BT20 3DU,028 9146 2234,53.327421,-2.756413
dt-198,Dentist,85624,,MRS RUTH CAMPBELL,38 Brunswick Road,Bangor,North Down and Ards,Down,South East Trust,BT20 3DU,028 9146 2234,53.327421,-2.756413
dt-199,Dentist,62178,,H BLUNDELL,372 Cregagh Road,Belfast,Belfast,Down,Belfast Trust,BT6 9EY,028 9079 3015,53.234718,-2.9564831
dt-200,Dentist,62246,,P O BLUNDELL,372 Cregagh Road,Belfast,Belfast,Down,Belfast Trust,BT6 9EY,028 9079 3015,53.234718,-2.9564831
dt-201,Dentist,192101,,MR JOHN HOUSTON,372 Cregagh Road,Belfast,Belfast,Down,Belfast Trust,BT6 9EY,028 9079 3015,53.234718,-2.9564831
dt-202,Dentist,61279,,G FINCH,163 Andersonstown Road,Belfast,Belfast,Antrim,Belfast Trust,BT11 9EA,028 9061 1444,53.234389,-3.0541304
dt-203,Dentist,63251,,P A SMITH,1 Sydney Terrace Gt James Street,Londonderry,Derry and Strabane,Derry,Western Trust,BT48 7DQ,028 7126 4155,53.627594,-4.3733188
dt-204,Dentist,74603,,A BONNER,1 Sydney Terrace Gt James Street,Londonderry,Derry and Strabane,Derry,Western Trust,BT48 7DQ,028 7126 4155,53.627594,-4.3733188
dt-205,Dentist,84768,,DR M DEVLIN,1 Sydney Terrace Gt James Street,Londonderry,Derry and Strabane,Derry,Western Trust,BT48 7DQ,028 7126 4155,53.627594,-4.3733188
dt-206,Dentist,62420,,A P GARDINER,6 Henry Street,Ballymena,Mid and East Antrim,Antrim,,BT42 3AH,028 2565 9413,53.5148,-3.3485751
dt-207,Dentist,64224,,J C GARDINER,6 Henry Street,Ballymena,Mid and East Antrim,Antrim,,BT42 3AH,028 2565 9413,53.5148,-3.3485751
dt-208,Dentist,70988,,MR D PINKERTON,6 Henry Street,Ballymena,Mid and East Antrim,Antrim,,BT42 3AH,028 2565 9413,53.5148,-3.3485751
dt-209,Dentist,71972,,MA HAMILL,6 Henry Street,Ballymena,Mid and East Antrim,Antrim,,BT42 3AH,028 2565 9413,53.5148,-3.3485751
dt-210,Dentist,191933,,MISS FIONA PARKINSON,6 Henry Street,Ballymena,Mid and East Antrim,Antrim,,BT42 3AH,028 2565 9413,53.5148,-3.3485751
dt-211,Dentist,62388,,H J LUNDY,14 Finaghy Road South,Belfast,Belfast,Antrim,Belfast Trust,BT10 0DR,028 9058 2288,53.221265,-3.0428293
dt-212,Dentist,63418,,M CUMMINGS,14 Finaghy Road South,Belfast,Belfast,Antrim,Belfast Trust,BT10 0DR,028 9058 2288,53.221265,-3.0428293
dt-213,Dentist,68639,,AP MCNEILL,14 Finaghy Road South,Belfast,Belfast,Antrim,Belfast Trust,BT10 0DR,028 9058 2288,53.221265,-3.0428293
dt-214,Dentist,81983,,MR MARK ALLEN,14 Finaghy Road South,Belfast,Belfast,Antrim,Belfast Trust,BT10 0DR,028 9058 2288,53.221265,-3.0428293
dt-215,Dentist,53148,,J W GILBERT,315/317 Donegall Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6FQ,028 9032 8765,53.250869,-3.0122991
dt-216,Dentist,200096,,MRS KATARZYNA LOSKA,315/317 Donegall Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6FQ,028 9032 8765,53.250869,-3.0122991
dt-217,Dentist,61308,,P BRENNAN,30 Bridge Street,Strabane,Derry and Strabane,Tyrone,Western Trust,BT82 9AE,028 7138 2820,53.447679,-4.4952171
dt-218,Dentist,68241,,MISS SIOBHAN MCGILL,30 Bridge Street,Strabane,Derry and Strabane,Tyrone,Western Trust,BT82 9AE,028 7138 2820,53.447679,-4.4952171
dt-219,Dentist,83582,,MR AIDAN CROSBIE,30 Bridge Street,Strabane,Derry and Strabane,Tyrone,Western Trust,BT82 9AE,028 7138 2820,53.447679,-4.4952171
dt-220,Dentist,56035,,H P STINSON,451/453 Falls Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6DD,028 9024 3107,53.25139,-3.0302074
dt-221,Dentist,64415,,LL MCCLURE,451/453 Falls Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6DD,028 9024 3107,53.25139,-3.0302074
dt-222,Dentist,209071,,MISS SARAH SPEERS,451/453 Falls Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6DD,028 9024 3107,53.25139,-3.0302074
dt-223,Dentist,209145,,MISS NUALA WALSH,451/453 Falls Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6DD,028 9024 3107,53.25139,-3.0302074
dt-224,Dentist,250757,,MR DAMIEN O'KANE,451/453 Falls Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6DD,028 9024 3107,53.25139,-3.0302074
dt-225,Dentist,77974,,C MCMULLAN,279 Grosvenor Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 4LL,028 9043 8395,53.257452,-3.0109106
dt-226,Dentist,190935,,MR KILIAN TOAL,279 Grosvenor Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 4LL,028 9043 8395,53.257452,-3.0109106
dt-227,Dentist,191054,,MISS SARAH-JANE PHILLIPS,279 Grosvenor Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 4LL,028 9043 8395,53.257452,-3.0109106
dt-228,Dentist,66011,,MR M CONROY,1 Mount Oriel,Belfast,Lisburn and Castlereagh,Down,,BT8 7HR,028 9040 2688,53.222186,-2.9711219
dt-229,Dentist,68229,,P J CROSSEY,1 Mount Oriel,Belfast,Lisburn and Castlereagh,Down,,BT8 7HR,028 9040 2688,53.222186,-2.9711219
dt-230,Dentist,77980,,S WILSON,1 Mount Oriel,Belfast,Lisburn and Castlereagh,Down,,BT8 7HR,028 9040 2688,53.222186,-2.9711219
dt-231,Dentist,68237,,A FIELD,14 Railway Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT28 1XG,028 9266 3185,53.171655,-3.0967402
dt-232,Dentist,70808,,VP O'KELLY,14 Railway Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT28 1XG,028 9266 3185,53.171655,-3.0967402
dt-233,Dentist,75887,,MR PAUL MCCLARTY,14 Railway Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT28 1XG,028 9266 3185,53.171655,-3.0967402
dt-234,Dentist,79448,,MR STEPHEN HENDRY,14 Railway Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT28 1XG,028 9266 3185,53.171655,-3.0967402
dt-235,Dentist,113020,,DR KATHARINE TEGGARTY,14 Railway Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT28 1XG,028 9266 3185,53.171655,-3.0967402
dt-236,Dentist,243858,,MR MICHAEL TONER,14 Railway Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT28 1XG,028 9266 3185,53.171655,-3.0967402
dt-237,Dentist,264848,,MISS NIAMH MARIE MCGRATH,14 Railway Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT28 1XG,028 9266 3185,53.171655,-3.0967402
dt-238,Dentist,61265,,T LEE,6 Victoria Street,Armagh,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT61 9DT,028 3752 2135,52.995825,-3.6644592
dt-239,Dentist,150526,,MISS NIAMH MCGEOWN,6 Victoria Street,Armagh,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT61 9DT,028 3752 2135,52.995825,-3.6644592
dt-240,Dentist,209134,,MR JOHN GUY,6 Victoria Street,Armagh,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT61 9DT,028 3752 2135,52.995825,-3.6644592
dt-241,Dentist,62186,,J GRACEY,112 Moss Road Lambeg,Lisburn,Lisburn and Castlereagh,Antrim,,BT27 4NU,028 9266 5588,53.189788,-3.0907074
dt-242,Dentist,76188,,L RUSSELL,112 Moss Road Lambeg,Lisburn,Lisburn and Castlereagh,Antrim,,BT27 4NU,028 9266 5588,53.189788,-3.0907074
dt-243,Dentist,103861,,DR RACHEL EMERSON,112 Moss Road Lambeg,Lisburn,Lisburn and Castlereagh,Antrim,,BT27 4NU,028 9266 5588,53.189788,-3.0907074
dt-244,Dentist,53144,,R J CRUTCHLEY,48 Castlereagh Road,Belfast,Belfast,Down,Belfast Trust,BT5 5FP,028 9045 9018,53.255127,-2.9627844
dt-245,Dentist,61270,,H M ROSS,479 Ormeau Road,Belfast,Belfast,Down,Belfast Trust,BT7 3GR,028 9064 4797,53.236823,-2.9784653
dt-246,Dentist,71385,,MR C MCGALE,479 Ormeau Road,Belfast,Belfast,Down,Belfast Trust,BT7 3GR,028 9064 4797,53.236823,-2.9784653
dt-247,Dentist,74309,,MS A GRAHAM,479 Ormeau Road,Belfast,Belfast,Down,Belfast Trust,BT7 3GR,028 9064 4797,53.236823,-2.9784653
dt-248,Dentist,68232,,J DONNELLY,554 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 5GJ,028 9077 7025,53.297349,-3.0031502
dt-249,Dentist,77966,,MRS A HIGGINS,139 Falls Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6AF,028 9032 9092,53.255047,-3.0210468
dt-250,Dentist,243835,,MISS CLODAGH MELLAN,139 Falls Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6AF,028 9032 9092,53.255047,-3.0210468
dt-251,Dentist,243841,,MR CILLIAN REID,139 Falls Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6AF,028 9032 9092,53.255047,-3.0210468
dt-252,Dentist,54360,,R H LOANE,4 Hamilton Road,Bangor,North Down and Ards,Down,South East Trust,BT20 4LE,028 9127 0056,53.329685,-2.7408671
dt-253,Dentist,60212,,P J C COWAN,4 Hamilton Road,Bangor,North Down and Ards,Down,South East Trust,BT20 4LE,028 9127 0056,53.329685,-2.7408671
dt-254,Dentist,60225,,W R BOYCE,4 Hamilton Road,Bangor,North Down and Ards,Down,South East Trust,BT20 4LE,028 9127 0056,53.329685,-2.7408671
dt-255,Dentist,63322,,MRS A NEWTON,4 Hamilton Road,Bangor,North Down and Ards,Down,South East Trust,BT20 4LE,028 9127 0056,53.329685,-2.7408671
dt-256,Dentist,191825,,DR JOANNE HENRY,4 Hamilton Road,Bangor,North Down and Ards,Down,South East Trust,BT20 4LE,028 9127 0056,53.329685,-2.7408671
dt-257,Dentist,70807,,P W MEGAHEY,324 Ormeau Road,Belfast,Belfast,Down,Belfast Trust,BT7 2GE,028 9049 1367,53.23816,-2.9787955
dt-258,Dentist,83272,,MR A CASSIDY,324 Ormeau Road,Belfast,Belfast,Down,Belfast Trust,BT7 2GE,028 9049 1367,53.23816,-2.9787955
dt-259,Dentist,113354,,MISS SARAH LOUISE KERR,324 Ormeau Road,Belfast,Belfast,Down,Belfast Trust,BT7 2GE,028 9049 1367,53.23816,-2.9787955
dt-260,Dentist,209083,,MISS BRONACH MCKENDRY,324 Ormeau Road,Belfast,Belfast,Down,Belfast Trust,BT7 2GE,028 9049 1367,53.23816,-2.9787955
dt-261,Dentist,226980,,MISS UNA DEVLIN,324 Ormeau Road,Belfast,Belfast,Down,Belfast Trust,BT7 2GE,028 9049 1367,53.23816,-2.9787955
dt-262,Dentist,243992,,MISS NIAMH BARR,324 Ormeau Road,Belfast,Belfast,Down,Belfast Trust,BT7 2GE,028 9049 1367,53.23816,-2.9787955
dt-263,Dentist,250792,,MR PETER GILLANDERS,324 Ormeau Road,Belfast,Belfast,Down,Belfast Trust,BT7 2GE,028 9049 1367,53.23816,-2.9787955
dt-264,Dentist,67263,,WK MCKELVEY,22 Lisburn Street,Hillsborough,Lisburn and Castlereagh,Down,,BT26 6AB,028 9268 8388,53.122276,-3.1322583
dt-265,Dentist,62382,,M D GILBERT,15 Upper Dunmurry Lane,Belfast,Belfast,Antrim,Belfast Trust,BT17 0AA,028 9061 8545,53.21413,-3.0629775
dt-266,Dentist,81532,,DR D SUITOR,15 Upper Dunmurry Lane,Belfast,Belfast,Antrim,Belfast Trust,BT17 0AA,028 9061 8545,53.21413,-3.0629775
dt-267,Dentist,103845,,MR STEWART PAUL,15 Upper Dunmurry Lane,Belfast,Belfast,Antrim,Belfast Trust,BT17 0AA,028 9061 8545,53.21413,-3.0629775
dt-268,Dentist,50998,,MRS PAMELA SCOTT,230 Kingsway,Belfast,Belfast,Antrim,Belfast Trust,BT17 9AE,028 9030 1151,53.210397,-3.0642028
dt-269,Dentist,52122,,R W GILMER,230 Kingsway,Belfast,Belfast,Antrim,Belfast Trust,BT17 9AE,028 9030 1151,53.210397,-3.0642028
dt-270,Dentist,62381,,D KINGHAN,230 Kingsway,Belfast,Belfast,Antrim,Belfast Trust,BT17 9AE,028 9030 1151,53.210397,-3.0642028
dt-271,Dentist,52122,,R W GILMER,231 Shankill Road,Belfast,Belfast,Antrim,Belfast Trust,BT13 1FQ,028 9032 3526,53.266072,-3.0130781
dt-272,Dentist,62381,,D KINGHAN,231 Shankill Road,Belfast,Belfast,Antrim,Belfast Trust,BT13 1FQ,028 9032 3526,53.266072,-3.0130781
dt-273,Dentist,85800,,MISS ASHLEIGH NOCHER,231 Shankill Road,Belfast,Belfast,Antrim,Belfast Trust,BT13 1FQ,028 9032 3526,53.266072,-3.0130781
dt-274,Dentist,103818,,MR DAVID ADGEY,231 Shankill Road,Belfast,Belfast,Antrim,Belfast Trust,BT13 1FQ,028 9032 3526,53.266072,-3.0130781
dt-275,Dentist,70358,,C G KELLY,6 Anne Street,Enniskillen,Fermanagh and Omagh,Fermanagh,,BT74 7ES,028 6632 2628,52.967257,-4.6343672
dt-276,Dentist,70927,,N J GROVES,6 Anne Street,Enniskillen,Fermanagh and Omagh,Fermanagh,,BT74 7ES,028 6632 2628,52.967257,-4.6343672
dt-277,Dentist,62387,,O J LOUGHREY,385 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 3BG,028 9075 4916,53.281657,-3.0027076
dt-278,Dentist,83584,,MRS C SMITH,385 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 3BG,028 9075 4916,53.281657,-3.0027076
dt-279,Dentist,190937,,MISS KAREN WATSON,385 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 3BG,028 9075 4916,53.281657,-3.0027076
dt-280,Dentist,243573,,MISS JANE RUTHERFORD,385 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 3BG,028 9075 4916,53.281657,-3.0027076
dt-281,Dentist,243849,,MISS CHARLOTTE MCFADDEN,385 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 3BG,028 9075 4916,53.281657,-3.0027076
dt-282,Dentist,61073,,D MCALISTER,37 Ballygomartin Road,Belfast,Belfast,Antrim,Belfast Trust,BT13 3LA,028 9039 1057,53.270968,-3.0292386
dt-283,Dentist,113702,,MISS VICTORIA BALDWIN,37 Ballygomartin Road,Belfast,Belfast,Antrim,Belfast Trust,BT13 3LA,028 9039 1057,53.270968,-3.0292386
dt-284,Dentist,227269,,MISS JEMMA COCHRANE,37 Ballygomartin Road,Belfast,Belfast,Antrim,Belfast Trust,BT13 3LA,028 9039 1057,53.270968,-3.0292386
dt-285,Dentist,227791,,MR ALAN CLARKE,37 Ballygomartin Road,Belfast,Belfast,Antrim,Belfast Trust,BT13 3LA,028 9039 1057,53.270968,-3.0292386
dt-286,Dentist,264741,,MISS ORLAGH THERESE MCPOLIN,37 Ballygomartin Road,Belfast,Belfast,Antrim,Belfast Trust,BT13 3LA,028 9039 1057,53.270968,-3.0292386
dt-287,Dentist,61073,,D MCALISTER,210 Ballysillan Road,Belfast,Belfast,Antrim,Belfast Trust,BT14 7QS,028 9071 2822,53.287954,-3.0317171
dt-288,Dentist,227269,,MISS JEMMA COCHRANE,210 Ballysillan Road,Belfast,Belfast,Antrim,Belfast Trust,BT14 7QS,028 9071 2822,53.287954,-3.0317171
dt-289,Dentist,227791,,MR ALAN CLARKE,210 Ballysillan Road,Belfast,Belfast,Antrim,Belfast Trust,BT14 7QS,028 9071 2822,53.287954,-3.0317171
dt-290,Dentist,264741,,MISS ORLAGH THERESE MCPOLIN,210 Ballysillan Road,Belfast,Belfast,Antrim,Belfast Trust,BT14 7QS,028 9071 2822,53.287954,-3.0317171
dt-291,Dentist,76448,,J KIRK,138 Whitewell Road,Belfast,Belfast,Antrim,Belfast Trust,BT36 7EP,028 9037 0279,53.312741,-2.9930794
dt-292,Dentist,191109,,MISS ROISIN LIDDY,138 Whitewell Road,Belfast,Belfast,Antrim,Belfast Trust,BT36 7EP,028 9037 0279,53.312741,-2.9930794
dt-293,Dentist,55538,,A H PARKER,339 Cregagh Road,Belfast,Belfast,Down,Belfast Trust,BT6 0LE,028 9079 2729,53.237275,-2.9582482
dt-294,Dentist,76482,,DR H ANDREWS,339 Cregagh Road,Belfast,Belfast,Down,Belfast Trust,BT6 0LE,028 9079 2729,53.237275,-2.9582482
dt-295,Dentist,79241,,MRS SHEENA MACKINSON,339 Cregagh Road,Belfast,Belfast,Down,Belfast Trust,BT6 0LE,028 9079 2729,53.237275,-2.9582482
dt-296,Dentist,113610,,MISS HELEN JOHNSTON,339 Cregagh Road,Belfast,Belfast,Down,Belfast Trust,BT6 0LE,028 9079 2729,53.237275,-2.9582482
dt-297,Dentist,260565,,MR NIKOLAOS AIDINIDIS,106 Ballyclare Road,Newtownabbey,Antrim and Newtownabbey,Antrim,,BT36 5HN,028 9083 8899,53.339377,-3.0300895
dt-298,Dentist,57803,,T J CROOKS,1A Lockview Road,Belfast,Belfast,Antrim,Belfast Trust,BT9 5FH,028 9038 1445,53.235338,-2.9928148
dt-299,Dentist,57822,,A O MCILMOYLE,1A Lockview Road,Belfast,Belfast,Antrim,Belfast Trust,BT9 5FH,028 9038 1445,53.235338,-2.9928148
dt-300,Dentist,76191,,DR M TOSH,26 Church Street,Antrim,Antrim and Newtownabbey,Antrim,,BT41 4BA,028 9446 3234,53.368799,-3.2781572
dt-301,Dentist,112520,,NEIL FOGARTY,26 Church Street,Antrim,Antrim and Newtownabbey,Antrim,,BT41 4BA,028 9446 3234,53.368799,-3.2781572
dt-302,Dentist,188488,,MRS ORIANA ROJAS BARON,26 Church Street,Antrim,Antrim and Newtownabbey,Antrim,,BT41 4BA,028 9446 3234,53.368799,-3.2781572
dt-303,Dentist,257719,,MR RICHARD MORRISON,26 Church Street,Antrim,Antrim and Newtownabbey,Antrim,,BT41 4BA,028 9446 3234,53.368799,-3.2781572
dt-304,Dentist,61278,,D J MCKINNEY,47 Carleton Street,Portadown,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT62 3EP,028 3833 4672,53.069434,-3.4781859
dt-305,Dentist,71980,,C A MCGREEVY,47 Carleton Street,Portadown,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT62 3EP,028 3833 4672,53.069434,-3.4781859
dt-306,Dentist,191027,,MR DAVID MARSHALL,47 Carleton Street,Portadown,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT62 3EP,028 3833 4672,53.069434,-3.4781859
dt-307,Dentist,209141,,MISS ORLAGH MCCANN,47 Carleton Street,Portadown,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT62 3EP,028 3833 4672,53.069434,-3.4781859
dt-308,Dentist,243839,,MISS RUTH SHANNON,47 Carleton Street,Portadown,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT62 3EP,028 3833 4672,53.069434,-3.4781859
dt-309,Dentist,64376,,MR D H MCDONOUGH,107 Hamilton Road,Bangor,North Down and Ards,Down,South East Trust,BT20 4LN,028 9127 0657,53.331193,-2.7369141
dt-310,Dentist,68299,,S GARRETT,107 Hamilton Road,Bangor,North Down and Ards,Down,South East Trust,BT20 4LN,028 9127 0657,53.331193,-2.7369141
